,DAY_WITHIN_SEASON,GAME_DATE,GAME_ID,T1_IS_HOME,T1_L,T1_L_cum,T1_PLUS_MINUS,T1_PTS,T1_TEAM_ID,T1_TEAM_NAME,T1_W,T1_W_cum,T1_lag08_AST,T1_lag08_BLK,T1_lag08_DREB,T1_lag08_FG_PCT,T1_lag08_FT_PCT,T1_lag08_GP,T1_lag08_OREB,T1_lag08_PLUS_MINUS,T1_lag08_PLUS_MINUS_RANK,T1_lag08_PTS,T1_lag08_PTS_RANK,T1_lag08_REB,T1_lag08_STL,T1_lag08_TOV,T1_lag08_W_PCT,T1_lag08_W_PCT_RANK,T1_lag16_AST,T1_lag16_BLK,T1_lag16_DREB,T1_lag16_FG_PCT,T1_lag16_FT_PCT,T1_lag16_GP,T1_lag16_OREB,T1_lag16_PLUS_MINUS,T1_lag16_PLUS_MINUS_RANK,T1_lag16_PTS,T1_lag16_PTS_RANK,T1_lag16_REB,T1_lag16_STL,T1_lag16_TOV,T1_lag16_W_PCT,T1_lag16_W_PCT_RANK,T1_lag180_AST,T1_lag180_BLK,T1_lag180_DREB,T1_lag180_FG_PCT,T1_lag180_FT_PCT,T1_lag180_GP,T1_lag180_OREB,T1_lag180_PLUS_MINUS,T1_lag180_PLUS_MINUS_RANK,T1_lag180_PTS,T1_lag180_PTS_RANK,T1_lag180_REB,T1_lag180_STL,T1_lag180_TOV,T1_lag180_W_PCT,T1_lag180_W_PCT_RANK,T1_lag32_AST,T1_lag32_BLK,T1_lag32_DREB,T1_lag32_FG_PCT,T1_lag32_FT_PCT,T1_lag32_GP,T1_lag32_OREB,T1_lag32_PLUS_MINUS,T1_lag32_PLUS_MINUS_RANK,T1_lag32_PTS,T1_lag32_PTS_RANK,T1_lag32_REB,T1_lag32_STL,T1_lag32_TOV,T1_lag32_W_PCT,T1_lag32_W_PCT_RANK,T1_lag64_AST,T1_lag64_BLK,T1_lag64_DREB,T1_lag64_FG_PCT,T1_lag64_FT_PCT,T1_lag64_GP,T1_lag64_OREB,T1_lag64_PLUS_MINUS,T1_lag64_PLUS_MINUS_RANK,T1_lag64_PTS,T1_lag64_PTS_RANK,T1_lag64_REB,T1_lag64_STL,T1_lag64_TOV,T1_lag64_W_PCT,T1_lag64_W_PCT_RANK,T2_IS_HOME,T2_L,T2_L_cum,T2_PLUS_MINUS,T2_PTS,T2_TEAM_ID,T2_TEAM_NAME,T2_W,T2_W_cum,T2_lag08_AST,T2_lag08_BLK,T2_lag08_DREB,T2_lag08_FG_PCT,T2_lag08_FT_PCT,T2_lag08_GP,T2_lag08_OREB,T2_lag08_PLUS_MINUS,T2_lag08_PLUS_MINUS_RANK,T2_lag08_PTS,T2_lag08_PTS_RANK,T2_lag08_REB,T2_lag08_STL,T2_lag08_TOV,T2_lag08_W_PCT,T2_lag08_W_PCT_RANK,T2_lag16_AST,T2_lag16_BLK,T2_lag16_DREB,T2_lag16_FG_PCT,T2_lag16_FT_PCT,T2_lag16_GP,T2_lag16_OREB,T2_lag16_PLUS_MINUS,T2_lag16_PLUS_MINUS_RANK,T2_lag16_PTS,T2_lag16_PTS_RANK,T2_lag16_REB,T2_lag16_STL,T2_lag16_TOV,T2_lag16_W_PCT,T2_lag16_W_PCT_RANK,T2_lag180_AST,T2_lag180_BLK,T2_lag180_DREB,T2_lag180_FG_PCT,T2_lag180_FT_PCT,T2_lag180_GP,T2_lag180_OREB,T2_lag180_PLUS_MINUS,T2_lag180_PLUS_MINUS_RANK,T2_lag180_PTS,T2_lag180_PTS_RANK,T2_lag180_REB,T2_lag180_STL,T2_lag180_TOV,T2_lag180_W_PCT,T2_lag180_W_PCT_RANK,T2_lag32_AST,T2_lag32_BLK,T2_lag32_DREB,T2_lag32_FG_PCT,T2_lag32_FT_PCT,T2_lag32_GP,T2_lag32_OREB,T2_lag32_PLUS_MINUS,T2_lag32_PLUS_MINUS_RANK,T2_lag32_PTS,T2_lag32_PTS_RANK,T2_lag32_REB,T2_lag32_STL,T2_lag32_TOV,T2_lag32_W_PCT,T2_lag32_W_PCT_RANK,T2_lag64_AST,T2_lag64_BLK,T2_lag64_DREB,T2_lag64_FG_PCT,T2_lag64_FT_PCT,T2_lag64_GP,T2_lag64_OREB,T2_lag64_PLUS_MINUS,T2_lag64_PLUS_MINUS_RANK,T2_lag64_PTS,T2_lag64_PTS_RANK,T2_lag64_REB,T2_lag64_STL,T2_lag64_TOV,T2_lag64_W_PCT,T2_lag64_W_PCT_RANK
0,0,2022-04-16,42100131,True,0,0.0,20,131,1610612755,Philadelphia 76ers,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-20,111,1610612761,Toronto Raptors,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2022-04-16,42100151,False,0,0.0,13,130,1610612750,Minnesota Timberwolves,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.0,-13,117,1610612763,Memphis Grizzlies,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2022-04-16,42100161,False,1,0.0,-16,107,1610612743,Denver Nuggets,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,16,123,1610612744,Golden State Warriors,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2022-04-16,42100171,True,1,0.0,-6,93,1610612742,Dallas Mavericks,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,6,99,1610612762,Utah Jazz,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,2022-04-17,42100101,False,1,0.0,-24,91,1610612737,Atlanta Hawks,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,24,115,1610612748,Miami Heat,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,2022-04-17,42100111,True,0,0.0,1,115,1610612738,Boston Celtics,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-1,114,1610612751,Brooklyn Nets,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,2022-04-17,42100121,False,1,0.0,-7,86,1610612741,Chicago Bulls,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,7,93,1610612749,Milwaukee Bucks,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,2022-04-17,42100141,False,1,0.0,-11,99,1610612740,New Orleans Pelicans,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,11,110,1610612756,Phoenix Suns,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,2022-04-18,42100132,True,0,0.0,15,112,1610612755,Philadelphia 76ers,1,1.0,0.6,0.08,0.6,0.512,0.853,1.0,0.21,0.42,2.0,2.73,1.0,0.81,0.13,0.08,1.0,1.0,0.6,0.08,0.6,0.512,0.853,1.0,0.21,0.42,2.0,2.73,1.0,0.81,0.13,0.08,1.0,1.0,0.6,0.08,0.6,0.512,0.853,1.0,0.21,0.42,2.0,2.73,1.0,0.81,0.13,0.08,1.0,1.0,0.6,0.08,0.6,0.512,0.853,1.0,0.21,0.42,2.0,2.73,1.0,0.81,0.13,0.08,1.0,1.0,0.6,0.08,0.6,0.512,0.853,1.0,0.21,0.42,2.0,2.73,1.0,0.81,0.13,0.08,1.0,1.0,False,1,1.0,-15,97,1610612761,Toronto Raptors,0,0.0,0.56,0.17,0.58,0.488,0.826,1.0,0.15,-0.42,15.0,2.31,8.0,0.73,0.02,0.17,0.0,9.0,0.56,0.17,0.58,0.488,0.826,1.0,0.15,-0.42,15.0,2.31,8.0,0.73,0.02,0.17,0.0,9.0,0.56,0.17,0.58,0.488,0.826,1.0,0.15,-0.42,15.0,2.31,8.0,0.73,0.02,0.17,0.0,9.0,0.56,0.17,0.58,0.488,0.826,1.0,0.15,-0.42,15.0,2.31,8.0,0.73,0.02,0.17,0.0,9.0,0.56,0.17,0.58,0.488,0.826,1.0,0.15,-0.42,15.0,2.31,8.0,0.73,0.02,0.17,0.0,9.0
9,2,2022-04-18,42100162,False,1,1.0,-20,106,1610612743,Denver Nuggets,0,0.0,0.54,0.06,0.54,0.462,0.769,1.0,0.19,-0.33,14.0,2.23,10.0,0.73,0.17,0.23,0.0,9.0,0.54,0.06,0.54,0.462,0.769,1.0,0.19,-0.33,14.0,2.23,10.0,0.73,0.17,0.23,0.0,9.0,0.54,0.06,0.54,0.462,0.769,1.0,0.19,-0.33,14.0,2.23,10.0,0.73,0.17,0.23,0.0,9.0,0.54,0.06,0.54,0.462,0.769,1.0,0.19,-0.33,14.0,2.23,10.0,0.73,0.17,0.23,0.0,9.0,0.54,0.06,0.54,0.462,0.769,1.0,0.19,-0.33,14.0,2.23,10.0,0.73,0.17,0.23,0.0,9.0,True,0,0.0,20,126,1610612744,Golden State Warriors,1,1.0,0.69,0.17,0.65,0.524,0.724,1.0,0.21,0.33,3.0,2.56,3.0,0.85,0.1,0.27,1.0,1.0,0.69,0.17,0.65,0.524,0.724,1.0,0.21,0.33,3.0,2.56,3.0,0.85,0.1,0.27,1.0,1.0,0.69,0.17,0.65,0.524,0.724,1.0,0.21,0.33,3.0,2.56,3.0,0.85,0.1,0.27,1.0,1.0,0.69,0.17,0.65,0.524,0.724,1.0,0.21,0.33,3.0,2.56,3.0,0.85,0.1,0.27,1.0,1.0,0.69,0.17,0.65,0.524,0.724,1.0,0.21,0.33,3.0,2.56,3.0,0.85,0.1,0.27,1.0,1.0
