,DAY_WITHIN_SEASON,GAME_DATE,GAME_ID,T1_IS_HOME,T1_L,T1_L_cum,T1_PLUS_MINUS,T1_PTS,T1_TEAM_ID,T1_TEAM_NAME,T1_W,T1_W_cum,T1_lag08_AST,T1_lag08_BLK,T1_lag08_DREB,T1_lag08_FG_PCT,T1_lag08_FT_PCT,T1_lag08_GP,T1_lag08_OREB,T1_lag08_PLUS_MINUS,T1_lag08_PLUS_MINUS_RANK,T1_lag08_PTS,T1_lag08_PTS_RANK,T1_lag08_REB,T1_lag08_STL,T1_lag08_TOV,T1_lag08_W_PCT,T1_lag08_W_PCT_RANK,T1_lag16_AST,T1_lag16_BLK,T1_lag16_DREB,T1_lag16_FG_PCT,T1_lag16_FT_PCT,T1_lag16_GP,T1_lag16_OREB,T1_lag16_PLUS_MINUS,T1_lag16_PLUS_MINUS_RANK,T1_lag16_PTS,T1_lag16_PTS_RANK,T1_lag16_REB,T1_lag16_STL,T1_lag16_TOV,T1_lag16_W_PCT,T1_lag16_W_PCT_RANK,T1_lag180_AST,T1_lag180_BLK,T1_lag180_DREB,T1_lag180_FG_PCT,T1_lag180_FT_PCT,T1_lag180_GP,T1_lag180_OREB,T1_lag180_PLUS_MINUS,T1_lag180_PLUS_MINUS_RANK,T1_lag180_PTS,T1_lag180_PTS_RANK,T1_lag180_REB,T1_lag180_STL,T1_lag180_TOV,T1_lag180_W_PCT,T1_lag180_W_PCT_RANK,T1_lag32_AST,T1_lag32_BLK,T1_lag32_DREB,T1_lag32_FG_PCT,T1_lag32_FT_PCT,T1_lag32_GP,T1_lag32_OREB,T1_lag32_PLUS_MINUS,T1_lag32_PLUS_MINUS_RANK,T1_lag32_PTS,T1_lag32_PTS_RANK,T1_lag32_REB,T1_lag32_STL,T1_lag32_TOV,T1_lag32_W_PCT,T1_lag32_W_PCT_RANK,T1_lag64_AST,T1_lag64_BLK,T1_lag64_DREB,T1_lag64_FG_PCT,T1_lag64_FT_PCT,T1_lag64_GP,T1_lag64_OREB,T1_lag64_PLUS_MINUS,T1_lag64_PLUS_MINUS_RANK,T1_lag64_PTS,T1_lag64_PTS_RANK,T1_lag64_REB,T1_lag64_STL,T1_lag64_TOV,T1_lag64_W_PCT,T1_lag64_W_PCT_RANK,T2_IS_HOME,T2_L,T2_L_cum,T2_PLUS_MINUS,T2_PTS,T2_TEAM_ID,T2_TEAM_NAME,T2_W,T2_W_cum,T2_lag08_AST,T2_lag08_BLK,T2_lag08_DREB,T2_lag08_FG_PCT,T2_lag08_FT_PCT,T2_lag08_GP,T2_lag08_OREB,T2_lag08_PLUS_MINUS,T2_lag08_PLUS_MINUS_RANK,T2_lag08_PTS,T2_lag08_PTS_RANK,T2_lag08_REB,T2_lag08_STL,T2_lag08_TOV,T2_lag08_W_PCT,T2_lag08_W_PCT_RANK,T2_lag16_AST,T2_lag16_BLK,T2_lag16_DREB,T2_lag16_FG_PCT,T2_lag16_FT_PCT,T2_lag16_GP,T2_lag16_OREB,T2_lag16_PLUS_MINUS,T2_lag16_PLUS_MINUS_RANK,T2_lag16_PTS,T2_lag16_PTS_RANK,T2_lag16_REB,T2_lag16_STL,T2_lag16_TOV,T2_lag16_W_PCT,T2_lag16_W_PCT_RANK,T2_lag180_AST,T2_lag180_BLK,T2_lag180_DREB,T2_lag180_FG_PCT,T2_lag180_FT_PCT,T2_lag180_GP,T2_lag180_OREB,T2_lag180_PLUS_MINUS,T2_lag180_PLUS_MINUS_RANK,T2_lag180_PTS,T2_lag180_PTS_RANK,T2_lag180_REB,T2_lag180_STL,T2_lag180_TOV,T2_lag180_W_PCT,T2_lag180_W_PCT_RANK,T2_lag32_AST,T2_lag32_BLK,T2_lag32_DREB,T2_lag32_FG_PCT,T2_lag32_FT_PCT,T2_lag32_GP,T2_lag32_OREB,T2_lag32_PLUS_MINUS,T2_lag32_PLUS_MINUS_RANK,T2_lag32_PTS,T2_lag32_PTS_RANK,T2_lag32_REB,T2_lag32_STL,T2_lag32_TOV,T2_lag32_W_PCT,T2_lag32_W_PCT_RANK,T2_lag64_AST,T2_lag64_BLK,T2_lag64_DREB,T2_lag64_FG_PCT,T2_lag64_FT_PCT,T2_lag64_GP,T2_lag64_OREB,T2_lag64_PLUS_MINUS,T2_lag64_PLUS_MINUS_RANK,T2_lag64_PTS,T2_lag64_PTS_RANK,T2_lag64_REB,T2_lag64_STL,T2_lag64_TOV,T2_lag64_W_PCT,T2_lag64_W_PCT_RANK
0,0,2017-04-15,41600111,True,0,0.0,1,109,1610612739,Cleveland Cavaliers,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-1,108,1610612754,Indiana Pacers,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2017-04-15,41600121,False,0,0.0,14,97,1610612749,Milwaukee Bucks,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.0,-14,83,1610612761,Toronto Raptors,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2017-04-15,41600151,True,0,0.0,29,111,1610612759,San Antonio Spurs,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-29,82,1610612763,Memphis Grizzlies,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2017-04-15,41600171,True,1,0.0,-2,95,1610612746,LA Clippers,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,2,97,1610612762,Utah Jazz,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,2017-04-16,41600101,True,1,0.0,-4,102,1610612738,Boston Celtics,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,4,106,1610612741,Chicago Bulls,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,2017-04-16,41600131,False,1,0.0,-7,107,1610612737,Atlanta Hawks,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,7,114,1610612764,Washington Wizards,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,2017-04-16,41600141,True,0,0.0,12,121,1610612744,Golden State Warriors,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-12,109,1610612757,Portland Trail Blazers,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,2017-04-16,41600161,True,0,0.0,31,118,1610612745,Houston Rockets,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-31,87,1610612760,Oklahoma City Thunder,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,2017-04-17,41600112,True,0,0.0,6,117,1610612739,Cleveland Cavaliers,1,1.0,0.54,0.04,0.5,0.538,0.519,1.0,0.21,0.02,8.0,2.27,5.0,0.71,0.15,0.23,1.0,1.0,0.54,0.04,0.5,0.538,0.519,1.0,0.21,0.02,8.0,2.27,5.0,0.71,0.15,0.23,1.0,1.0,0.54,0.04,0.5,0.538,0.519,1.0,0.21,0.02,8.0,2.27,5.0,0.71,0.15,0.23,1.0,1.0,0.54,0.04,0.5,0.538,0.519,1.0,0.21,0.02,8.0,2.27,5.0,0.71,0.15,0.23,1.0,1.0,0.54,0.04,0.5,0.538,0.519,1.0,0.21,0.02,8.0,2.27,5.0,0.71,0.15,0.23,1.0,1.0,False,1,1.0,-6,111,1610612754,Indiana Pacers,0,0.0,0.44,0.02,0.6,0.494,0.85,1.0,0.25,-0.02,9.0,2.25,7.0,0.85,0.13,0.27,0.0,9.0,0.44,0.02,0.6,0.494,0.85,1.0,0.25,-0.02,9.0,2.25,7.0,0.85,0.13,0.27,0.0,9.0,0.44,0.02,0.6,0.494,0.85,1.0,0.25,-0.02,9.0,2.25,7.0,0.85,0.13,0.27,0.0,9.0,0.44,0.02,0.6,0.494,0.85,1.0,0.25,-0.02,9.0,2.25,7.0,0.85,0.13,0.27,0.0,9.0,0.44,0.02,0.6,0.494,0.85,1.0,0.25,-0.02,9.0,2.25,7.0,0.85,0.13,0.27,0.0,9.0
9,2,2017-04-17,41600152,True,0,0.0,14,96,1610612759,San Antonio Spurs,1,1.0,0.33,0.23,0.71,0.539,0.76,1.0,0.17,0.6,2.0,2.31,4.0,0.88,0.08,0.21,1.0,1.0,0.33,0.23,0.71,0.539,0.76,1.0,0.17,0.6,2.0,2.31,4.0,0.88,0.08,0.21,1.0,1.0,0.33,0.23,0.71,0.539,0.76,1.0,0.17,0.6,2.0,2.31,4.0,0.88,0.08,0.21,1.0,1.0,0.33,0.23,0.71,0.539,0.76,1.0,0.17,0.6,2.0,2.31,4.0,0.88,0.08,0.21,1.0,1.0,0.33,0.23,0.71,0.539,0.76,1.0,0.17,0.6,2.0,2.31,4.0,0.88,0.08,0.21,1.0,1.0,False,1,1.0,-14,82,1610612763,Memphis Grizzlies,0,0.0,0.35,0.13,0.56,0.392,0.765,1.0,0.17,-0.6,15.0,1.71,16.0,0.73,0.15,0.19,0.0,9.0,0.35,0.13,0.56,0.392,0.765,1.0,0.17,-0.6,15.0,1.71,16.0,0.73,0.15,0.19,0.0,9.0,0.35,0.13,0.56,0.392,0.765,1.0,0.17,-0.6,15.0,1.71,16.0,0.73,0.15,0.19,0.0,9.0,0.35,0.13,0.56,0.392,0.765,1.0,0.17,-0.6,15.0,1.71,16.0,0.73,0.15,0.19,0.0,9.0,0.35,0.13,0.56,0.392,0.765,1.0,0.17,-0.6,15.0,1.71,16.0,0.73,0.15,0.19,0.0,9.0
