,DAY_WITHIN_SEASON,GAME_DATE,GAME_ID,T1_IS_HOME,T1_L,T1_L_cum,T1_PLUS_MINUS,T1_PTS,T1_TEAM_ID,T1_TEAM_NAME,T1_W,T1_W_cum,T1_lag08_AST,T1_lag08_BLK,T1_lag08_DREB,T1_lag08_FG_PCT,T1_lag08_FT_PCT,T1_lag08_GP,T1_lag08_OREB,T1_lag08_PLUS_MINUS,T1_lag08_PLUS_MINUS_RANK,T1_lag08_PTS,T1_lag08_PTS_RANK,T1_lag08_REB,T1_lag08_STL,T1_lag08_TOV,T1_lag08_W_PCT,T1_lag08_W_PCT_RANK,T1_lag16_AST,T1_lag16_BLK,T1_lag16_DREB,T1_lag16_FG_PCT,T1_lag16_FT_PCT,T1_lag16_GP,T1_lag16_OREB,T1_lag16_PLUS_MINUS,T1_lag16_PLUS_MINUS_RANK,T1_lag16_PTS,T1_lag16_PTS_RANK,T1_lag16_REB,T1_lag16_STL,T1_lag16_TOV,T1_lag16_W_PCT,T1_lag16_W_PCT_RANK,T1_lag180_AST,T1_lag180_BLK,T1_lag180_DREB,T1_lag180_FG_PCT,T1_lag180_FT_PCT,T1_lag180_GP,T1_lag180_OREB,T1_lag180_PLUS_MINUS,T1_lag180_PLUS_MINUS_RANK,T1_lag180_PTS,T1_lag180_PTS_RANK,T1_lag180_REB,T1_lag180_STL,T1_lag180_TOV,T1_lag180_W_PCT,T1_lag180_W_PCT_RANK,T1_lag32_AST,T1_lag32_BLK,T1_lag32_DREB,T1_lag32_FG_PCT,T1_lag32_FT_PCT,T1_lag32_GP,T1_lag32_OREB,T1_lag32_PLUS_MINUS,T1_lag32_PLUS_MINUS_RANK,T1_lag32_PTS,T1_lag32_PTS_RANK,T1_lag32_REB,T1_lag32_STL,T1_lag32_TOV,T1_lag32_W_PCT,T1_lag32_W_PCT_RANK,T1_lag64_AST,T1_lag64_BLK,T1_lag64_DREB,T1_lag64_FG_PCT,T1_lag64_FT_PCT,T1_lag64_GP,T1_lag64_OREB,T1_lag64_PLUS_MINUS,T1_lag64_PLUS_MINUS_RANK,T1_lag64_PTS,T1_lag64_PTS_RANK,T1_lag64_REB,T1_lag64_STL,T1_lag64_TOV,T1_lag64_W_PCT,T1_lag64_W_PCT_RANK,T2_IS_HOME,T2_L,T2_L_cum,T2_PLUS_MINUS,T2_PTS,T2_TEAM_ID,T2_TEAM_NAME,T2_W,T2_W_cum,T2_lag08_AST,T2_lag08_BLK,T2_lag08_DREB,T2_lag08_FG_PCT,T2_lag08_FT_PCT,T2_lag08_GP,T2_lag08_OREB,T2_lag08_PLUS_MINUS,T2_lag08_PLUS_MINUS_RANK,T2_lag08_PTS,T2_lag08_PTS_RANK,T2_lag08_REB,T2_lag08_STL,T2_lag08_TOV,T2_lag08_W_PCT,T2_lag08_W_PCT_RANK,T2_lag16_AST,T2_lag16_BLK,T2_lag16_DREB,T2_lag16_FG_PCT,T2_lag16_FT_PCT,T2_lag16_GP,T2_lag16_OREB,T2_lag16_PLUS_MINUS,T2_lag16_PLUS_MINUS_RANK,T2_lag16_PTS,T2_lag16_PTS_RANK,T2_lag16_REB,T2_lag16_STL,T2_lag16_TOV,T2_lag16_W_PCT,T2_lag16_W_PCT_RANK,T2_lag180_AST,T2_lag180_BLK,T2_lag180_DREB,T2_lag180_FG_PCT,T2_lag180_FT_PCT,T2_lag180_GP,T2_lag180_OREB,T2_lag180_PLUS_MINUS,T2_lag180_PLUS_MINUS_RANK,T2_lag180_PTS,T2_lag180_PTS_RANK,T2_lag180_REB,T2_lag180_STL,T2_lag180_TOV,T2_lag180_W_PCT,T2_lag180_W_PCT_RANK,T2_lag32_AST,T2_lag32_BLK,T2_lag32_DREB,T2_lag32_FG_PCT,T2_lag32_FT_PCT,T2_lag32_GP,T2_lag32_OREB,T2_lag32_PLUS_MINUS,T2_lag32_PLUS_MINUS_RANK,T2_lag32_PTS,T2_lag32_PTS_RANK,T2_lag32_REB,T2_lag32_STL,T2_lag32_TOV,T2_lag32_W_PCT,T2_lag32_W_PCT_RANK,T2_lag64_AST,T2_lag64_BLK,T2_lag64_DREB,T2_lag64_FG_PCT,T2_lag64_FT_PCT,T2_lag64_GP,T2_lag64_OREB,T2_lag64_PLUS_MINUS,T2_lag64_PLUS_MINUS_RANK,T2_lag64_PTS,T2_lag64_PTS_RANK,T2_lag64_REB,T2_lag64_STL,T2_lag64_TOV,T2_lag64_W_PCT,T2_lag64_W_PCT_RANK
0,0,2021-05-22,42000111,False,1,0.0,-11,93,1610612738,Boston Celtics,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,11,104,1610612751,Brooklyn Nets,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2021-05-22,42000121,False,1,0.0,-2,107,1610612748,Miami Heat,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,2,109,1610612749,Milwaukee Bucks,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2021-05-22,42000161,True,1,0.0,-14,109,1610612743,Denver Nuggets,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,14,123,1610612757,Portland Trail Blazers,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,2021-05-22,42000171,False,0,0.0,10,113,1610612742,Dallas Mavericks,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.0,-10,103,1610612746,LA Clippers,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,2021-05-23,42000101,True,0,0.0,7,125,1610612755,Philadelphia 76ers,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,0.0,-7,118,1610612764,Washington Wizards,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,2021-05-23,42000131,False,0,0.0,2,107,1610612737,Atlanta Hawks,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.0,-2,105,1610612752,New York Knicks,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,2021-05-23,42000141,True,1,0.0,-3,109,1610612762,Utah Jazz,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,3,112,1610612763,Memphis Grizzlies,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,2021-05-23,42000151,False,1,0.0,-9,90,1610612747,Los Angeles Lakers,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.0,9,99,1610612756,Phoenix Suns,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,2021-05-24,42000122,False,1,1.0,-34,98,1610612748,Miami Heat,0,0.0,0.42,0.06,0.74,0.364,0.789,1.0,0.23,-0.04,9.0,2.02,14.0,0.96,0.15,0.32,0.0,9.0,0.42,0.06,0.74,0.364,0.789,1.0,0.23,-0.04,9.0,2.02,14.0,0.96,0.15,0.32,0.0,9.0,0.42,0.06,0.74,0.364,0.789,1.0,0.23,-0.04,9.0,2.02,14.0,0.96,0.15,0.32,0.0,9.0,0.42,0.06,0.74,0.364,0.789,1.0,0.23,-0.04,9.0,2.02,14.0,0.96,0.15,0.32,0.0,9.0,0.42,0.06,0.74,0.364,0.789,1.0,0.23,-0.04,9.0,2.02,14.0,0.96,0.15,0.32,0.0,9.0,True,0,0.0,34,132,1610612749,Milwaukee Bucks,1,1.0,0.36,0.02,0.92,0.438,0.606,1.0,0.28,0.04,8.0,2.06,13.0,1.21,0.21,0.32,1.0,1.0,0.36,0.02,0.92,0.438,0.606,1.0,0.28,0.04,8.0,2.06,13.0,1.21,0.21,0.32,1.0,1.0,0.36,0.02,0.92,0.438,0.606,1.0,0.28,0.04,8.0,2.06,13.0,1.21,0.21,0.32,1.0,1.0,0.36,0.02,0.92,0.438,0.606,1.0,0.28,0.04,8.0,2.06,13.0,1.21,0.21,0.32,1.0,1.0,0.36,0.02,0.92,0.438,0.606,1.0,0.28,0.04,8.0,2.06,13.0,1.21,0.21,0.32,1.0,1.0
9,2,2021-05-24,42000162,True,0,1.0,19,128,1610612743,Denver Nuggets,1,0.0,0.46,0.15,0.77,0.505,0.5,1.0,0.23,-0.29,16.0,2.27,6.0,1.0,0.06,0.17,0.0,9.0,0.46,0.15,0.77,0.505,0.5,1.0,0.23,-0.29,16.0,2.27,6.0,1.0,0.06,0.17,0.0,9.0,0.46,0.15,0.77,0.505,0.5,1.0,0.23,-0.29,16.0,2.27,6.0,1.0,0.06,0.17,0.0,9.0,0.46,0.15,0.77,0.505,0.5,1.0,0.23,-0.29,16.0,2.27,6.0,1.0,0.06,0.17,0.0,9.0,0.46,0.15,0.77,0.505,0.5,1.0,0.23,-0.29,16.0,2.27,6.0,1.0,0.06,0.17,0.0,9.0,False,1,0.0,-19,109,1610612757,Portland Trail Blazers,0,1.0,0.6,0.04,0.6,0.473,0.947,1.0,0.21,0.29,1.0,2.56,2.0,0.81,0.06,0.13,1.0,1.0,0.6,0.04,0.6,0.473,0.947,1.0,0.21,0.29,1.0,2.56,2.0,0.81,0.06,0.13,1.0,1.0,0.6,0.04,0.6,0.473,0.947,1.0,0.21,0.29,1.0,2.56,2.0,0.81,0.06,0.13,1.0,1.0,0.6,0.04,0.6,0.473,0.947,1.0,0.21,0.29,1.0,2.56,2.0,0.81,0.06,0.13,1.0,1.0,0.6,0.04,0.6,0.473,0.947,1.0,0.21,0.29,1.0,2.56,2.0,0.81,0.06,0.13,1.0,1.0
